TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,GAME_DATE
1610612748,Miami Heat,63,40,23,0.635,3069.0,109.3,2275,0.756,465,278,1123.0,784.0,729.0,2832.0,4,7,9,9,4,14,6,2,20,23,25,9,2,7,03/06/2020
1610612749,Milwaukee Bucks,63,53,10,0.841,3034.0,101.0,2679,0.776,465,383,1028.0,702.0,847.0,2444.0,4,1,1,1,14,1,1,1,20,3,11,2,18,1,03/06/2020
1610612750,Minnesota Timberwolves,62,19,43,0.306,3016.0,111.7,2127,0.73,531,359,1106.0,852.0,800.0,3166.0,17,26,25,26,17,20,20,17,3,5,22,22,11,25,03/06/2020
1610612740,New Orleans Pelicans,63,27,36,0.429,3054.0,111.9,2246,0.73,479,323,1204.0,865.0,1002.0,3336.0,4,18,19,19,5,21,9,16,15,12,28,24,28,29,03/06/2020
1610612752,New York Knicks,63,19,44,0.302,3044.0,112.5,2167,0.743,470,296,1104.0,801.0,818.0,2770.0,4,26,27,27,8,23,15,7,18,19,21,12,15,4,03/06/2020
1610612760,Oklahoma City Thunder,63,39,24,0.619,3044.0,108.5,2178,0.728,478,314,992.0,795.0,649.0,3082.0,4,9,10,10,8,9,13,18,16,14,8,11,1,19,03/06/2020
1610612753,Orlando Magic,63,28,35,0.444,3029.0,108.8,2155,0.748,522,365,876.0,700.0,737.0,2838.0,4,15,16,16,15,11,17,6,6,4,1,1,3,8,03/06/2020
1610612755,Philadelphia 76ers,63,38,25,0.603,3039.0,107.2,2215,0.753,521,343,1029.0,731.0,887.0,3022.0,4,12,11,12,11,6,10,3,7,8,12,3,21,15,03/06/2020
1610612756,Phoenix Suns,63,25,38,0.397,3039.0,110.9,2090,0.726,498,252,1072.0,811.0,812.0,3138.0,4,21,21,21,11,19,22,20,13,28,20,15,14,22,03/06/2020
1610612757,Portland Trail Blazers,64,28,36,0.438,3082.0,113.5,2267,0.709,383,399,936.0,997.0,975.0,3056.0,1,15,19,17,3,27,7,27,29,2,5,30,27,17,03/06/2020
1610612758,Sacramento Kings,62,27,35,0.435,3006.0,110.6,2028,0.733,474,261,1010.0,733.0,767.0,2878.0,17,18,16,18,19,18,26,12,17,25,9,4,5,10,03/06/2020
1610612759,San Antonio Spurs,61,26,35,0.426,2958.0,112.9,2172,0.752,428,329,913.0,810.0,811.0,2908.0,28,20,16,20,28,26,14,4,24,10,3,14,13,12,03/06/2020
1610612761,Toronto Raptors,62,44,18,0.71,2996.0,105.0,2202,0.713,546,311,1051.0,865.0,773.0,2600.0,17,3,3,3,22,2,11,26,2,16,16,24,7,2,03/06/2020
1610612762,Utah Jazz,62,40,22,0.645,2981.0,108.7,2261,0.749,355,248,1059.0,736.0,787.0,2864.0,17,7,7,7,27,10,8,5,30,29,19,5,10,9,03/06/2020
1610612764,Washington Wizards,62,23,39,0.371,2991.0,115.2,1971,0.707,500,267,1021.0,918.0,785.0,3220.0,17,22,22,22,25,30,30,28,12,24,10,28,9,26,03/06/2020
